,seconds ,point x ,point y ,point z ,pupil diameter,flag
1122,14.2,25.24,-15.72,94.75,0.0,-
1123,14.21,25.24,-15.72,94.57,0.0,-
1124,14.22,25.27,-15.72,94.59,0.0,-
1125,14.24,25.28,-15.72,94.53,0.0,-
1126,14.25,25.31,-15.72,94.6,0.0,-
1127,14.26,25.38,-15.72,94.82,0.0,-
1128,14.27,25.43,-15.72,95.0,0.0,-
1129,14.28,25.52,-15.72,95.32,0.0,-
1130,14.29,25.58,-15.72,95.67,0.0,-
1131,14.3,25.63,-15.72,95.99,0.0,-
1132,14.31,25.7,-15.72,96.38,0.0,-
1133,14.33,25.75,-15.72,96.67,0.0,-
1134,14.34,25.8,-15.72,96.97,0.0,-
1135,14.35,25.8,-15.72,97.18,0.0,-
1136,14.36,25.77,-15.72,97.2,0.0,-
1137,14.37,25.72,-15.72,97.17,0.0,-
1138,14.38,25.64,-15.72,97.11,0.0,-
1139,14.39,25.54,-15.72,96.95,0.0,-
1140,14.4,25.46,-15.72,96.89,0.0,-
1141,14.41,25.36,-15.72,96.78,0.0,-
1142,14.43,25.26,-15.72,96.7,0.0,-
1143,14.44,25.15,-15.72,96.56,0.0,-
1144,14.45,25.01,-15.72,96.31,0.0,-
1145,14.46,24.87,-15.72,96.07,0.0,-
1146,14.47,24.77,-15.72,95.93,0.0,-
1147,14.48,24.7,-15.72,95.96,0.0,-
1148,14.49,24.68,-15.72,96.09,0.0,-
1149,14.5,24.69,-15.72,96.37,0.0,-
1150,14.51,24.68,-15.72,96.49,0.0,-
1151,14.53,24.67,-15.72,96.62,0.0,-
1152,14.54,24.68,-15.72,96.73,0.0,-
1153,14.55,24.65,-15.72,96.67,0.0,-
1154,14.56,24.61,-15.72,96.51,0.0,-
1155,14.57,24.52,-15.72,96.17,0.0,-
1156,14.58,24.43,-15.72,95.8,0.0,-
1157,14.59,24.36,-15.72,95.43,0.0,-
1158,14.6,24.31,-15.72,95.1,0.0,-
1159,14.61,24.3,-15.72,94.96,0.0,-
1160,14.62,24.28,-15.72,94.74,0.0,-
1161,14.64,24.28,-15.72,94.62,0.0,-
1162,14.65,24.24,-15.72,94.4,0.0,-
1163,14.66,24.18,-15.72,94.06,0.0,-
1164,14.67,24.1,-15.72,93.61,0.0,-
1165,14.68,24.01,-15.72,93.25,0.0,-
1166,14.69,23.94,-15.72,92.83,0.0,-
1167,14.7,23.87,-15.72,92.47,0.0,-
1168,14.71,23.86,-15.72,92.24,0.0,-
1169,14.73,23.89,-15.72,92.17,0.0,-
1170,14.74,23.99,-15.72,92.3,0.0,-
1171,14.75,24.12,-15.72,92.5,0.0,-
1172,14.76,24.3,-15.72,92.94,0.0,-
1173,14.77,24.53,-15.72,93.47,0.0,-
1174,14.78,24.78,-15.72,94.0,0.0,-
1175,14.79,24.99,-15.72,94.44,0.0,-
1176,14.8,25.18,-15.72,94.78,0.0,-
1177,14.81,25.39,-15.72,95.17,0.0,-
1178,14.82,25.57,-15.72,95.51,0.0,-
1179,14.84,25.72,-15.72,95.79,0.0,-
1180,14.85,25.88,-15.72,96.14,0.0,-
1181,14.86,25.96,-15.72,96.24,0.0,-
1182,14.87,26.07,-15.72,96.53,0.0,-
1183,14.88,26.09,-15.72,96.62,0.0,-
1184,14.89,26.09,-15.72,96.68,0.0,-
1185,14.9,26.08,-15.72,96.78,0.0,-
1186,14.91,26.06,-15.72,96.91,0.0,-
1187,14.92,25.98,-15.72,97.02,0.0,-
1188,14.94,25.89,-15.72,97.19,0.0,-
1189,14.95,25.81,-15.72,97.48,0.0,-
1190,14.96,25.74,-15.72,97.81,0.0,-
1191,14.97,25.63,-15.72,98.03,0.0,-
1192,14.98,25.53,-15.72,98.3,0.0,-
1193,14.99,25.46,-15.72,98.61,0.0,-
1194,15.0,25.39,-15.72,98.98,0.0,-
1195,15.01,25.36,-15.72,99.43,0.0,-
1196,15.03,25.33,-15.72,99.85,0.0,-
1197,15.04,25.36,-15.72,100.43,0.0,-
1198,15.05,25.37,-15.72,100.92,0.0,-
1199,15.06,25.44,-15.72,101.52,0.0,-
1200,15.07,25.52,-15.72,102.11,0.0,-
1201,15.08,25.63,-15.72,102.76,0.0,-
1202,15.09,25.73,-15.72,103.34,0.0,-
1203,15.1,25.84,-15.72,103.99,0.0,-
1204,15.11,25.98,-15.72,104.69,0.0,-
1205,15.13,26.08,-15.72,105.28,0.0,-
1206,15.14,26.17,-15.72,105.79,0.0,-
1207,15.15,26.27,-15.72,106.32,0.0,-
1208,15.16,26.32,-15.72,106.68,0.0,-
1209,15.17,26.36,-15.72,106.99,0.0,-
1210,15.18,26.37,-15.72,107.18,0.0,-
1211,15.19,26.36,-15.72,107.3,0.0,-
1212,15.2,26.33,-15.72,107.3,0.0,-
1213,15.21,26.33,-15.72,107.43,0.0,-
1214,15.23,26.29,-15.72,107.4,0.0,-
1215,15.24,26.25,-15.72,107.27,0.0,-
1216,15.25,26.21,-15.72,107.08,0.0,-
1217,15.26,26.17,-15.72,106.83,0.0,-
1218,15.27,26.15,-15.72,106.7,0.0,-
1219,15.28,26.14,-15.72,106.47,0.0,-
1220,15.29,26.1,-15.72,106.11,0.0,-
1221,15.3,26.12,-15.72,105.85,0.0,-
1222,15.31,26.14,-15.72,105.64,0.0,-
1223,15.32,26.2,-15.72,105.52,0.0,-
1224,15.34,26.26,-15.72,105.47,0.0,-
1225,15.35,26.33,-15.72,105.43,0.0,-
1226,15.36,26.42,-15.72,105.43,0.0,-
1227,15.37,26.54,-15.72,105.43,0.0,-
1228,15.38,26.55,-15.72,105.16,0.0,-
1229,15.39,26.61,-15.72,104.92,0.0,-
1230,15.4,26.63,-15.72,104.62,0.0,-
1231,15.41,26.7,-15.72,104.54,0.0,-
1232,15.42,26.73,-15.72,104.28,0.0,-
1233,15.44,26.79,-15.72,104.15,0.0,-
1234,15.45,26.85,-15.72,104.04,0.0,-
1235,15.46,26.87,-15.72,103.75,0.0,-
1236,15.47,26.89,-15.72,103.48,0.0,-
1237,15.48,26.9,-15.72,103.13,0.0,-
1238,15.49,26.93,-15.72,102.88,0.0,-
1239,15.5,26.98,-15.72,102.72,0.0,-
1240,15.51,27.09,-15.72,102.7,0.0,-
1241,15.52,27.15,-15.72,102.56,0.0,-
1242,15.54,27.3,-15.72,102.66,0.0,-
1243,15.55,27.44,-15.72,102.69,0.0,-
1244,15.56,27.57,-15.72,102.73,0.0,-
1245,15.57,27.7,-15.72,102.76,0.0,-
1246,15.58,27.8,-15.72,102.74,0.0,-
1247,15.59,27.91,-15.72,102.63,0.0,-
1248,15.6,27.98,-15.72,102.53,0.0,-
1249,15.61,28.05,-15.72,102.41,0.0,-
1250,15.62,28.14,-15.72,102.36,0.0,-
1251,15.64,28.21,-15.72,102.27,0.0,-
1252,15.65,28.31,-15.72,102.32,0.0,-
1253,15.66,28.4,-15.72,102.39,0.0,-
1254,15.67,28.5,-15.72,102.5,0.0,-
1255,15.68,28.56,-15.72,102.59,0.0,-
1256,15.69,28.58,-15.72,102.5,0.0,-
1257,15.7,28.59,-15.72,102.49,0.0,-
1258,15.71,28.58,-15.72,102.36,0.0,-
1259,15.72,28.54,-15.72,102.21,0.0,-
1260,15.74,28.54,-15.72,102.16,0.0,-
1261,15.75,28.5,-15.72,102.07,0.0,-
1262,15.76,28.47,-15.72,102.02,0.0,-
1263,15.77,28.46,-15.72,101.99,0.0,-
1264,15.78,28.46,-15.72,102.06,0.0,-
1265,15.79,28.4,-15.72,101.97,0.0,-
1266,15.8,28.4,-15.72,101.99,0.0,-
1267,15.81,28.35,-15.72,101.92,0.0,-
1268,15.83,28.29,-15.72,101.82,0.0,-
1269,15.84,28.24,-15.72,101.7,0.0,-
1270,15.85,28.17,-15.72,101.58,0.0,-
1271,15.86,28.11,-15.72,101.43,0.0,-
1272,15.87,28.02,-15.72,101.25,0.0,-
1273,15.88,27.91,-15.72,100.92,0.0,-
1274,15.89,27.83,-15.72,100.64,0.0,-
1275,15.9,27.72,-15.72,100.4,0.0,-
1276,15.91,27.64,-15.72,100.15,0.0,-
1277,15.92,27.56,-15.72,99.99,0.0,-
1278,15.94,27.49,-15.72,99.84,0.0,-
1279,15.95,27.41,-15.72,99.61,0.0,-
1280,15.96,27.35,-15.72,99.45,0.0,-
1281,15.97,27.31,-15.72,99.3,0.0,-
1282,15.98,27.26,-15.72,99.23,0.0,-
1283,15.99,27.23,-15.72,99.17,0.0,-
1284,16.0,27.2,-15.72,99.13,0.0,-
1285,16.01,27.19,-15.72,99.18,0.0,-
1286,16.02,27.19,-15.72,99.28,0.0,-
1287,16.04,27.2,-15.72,99.35,0.0,-
1288,16.05,27.19,-15.72,99.36,0.0,-
1289,16.06,27.21,-15.72,99.42,0.0,-
1290,16.07,27.23,-15.72,99.51,0.0,-
1291,16.08,27.24,-15.72,99.6,0.0,-
1292,16.09,27.27,-15.72,99.75,0.0,-
1293,16.1,27.25,-15.72,99.74,0.0,-
1294,16.11,27.26,-15.72,99.82,0.0,-
1295,16.12,27.22,-15.72,99.77,0.0,-
1296,16.14,27.16,-15.72,99.6,0.0,-
1297,16.15,27.09,-15.72,99.4,0.0,-
1298,16.16,26.99,-15.72,99.11,0.0,-
1299,16.17,26.91,-15.72,98.89,0.0,-
1300,16.18,26.81,-15.72,98.64,0.0,-
1301,16.19,26.73,-15.72,98.42,0.0,-
1302,16.2,26.64,-15.72,98.3,0.0,-
1303,16.21,26.61,-15.72,98.15,0.0,-
1304,16.22,26.55,-15.72,98.08,0.0,-
1305,16.24,26.58,-15.72,98.17,0.0,-
1306,16.25,26.6,-15.72,98.27,0.0,-
1307,16.26,26.64,-15.72,98.43,0.0,-
1308,16.27,26.69,-15.72,98.64,0.0,-
1309,16.28,26.72,-15.72,98.7,0.0,-
1310,16.29,26.77,-15.72,98.86,0.0,-
1311,16.3,26.79,-15.72,98.89,0.0,-
1312,16.31,26.83,-15.72,98.94,0.0,-
1313,16.32,26.87,-15.72,98.94,0.0,-
1314,16.34,26.88,-15.72,98.92,0.0,-
1315,16.35,26.93,-15.72,98.99,0.0,-
1316,16.36,26.98,-15.72,99.1,0.0,-
1317,16.37,27.04,-15.72,99.28,0.0,-
1318,16.38,27.06,-15.72,99.31,0.0,-
1319,16.39,27.12,-15.72,99.45,0.0,-
1320,16.4,27.15,-15.72,99.53,0.0,-
1321,16.41,27.19,-15.72,99.7,0.0,-
1322,16.42,27.25,-15.72,99.91,0.0,-
1323,16.44,27.32,-15.72,100.2,0.0,-
1324,16.45,27.36,-15.72,100.41,0.0,-
1325,16.46,27.4,-15.72,100.62,0.0,-
1326,16.47,27.49,-15.72,101.0,0.0,-
1327,16.48,27.52,-15.72,101.22,0.0,-
1328,16.49,27.6,-15.72,101.59,0.0,-
1329,16.5,27.65,-15.72,101.81,0.0,-
1330,16.51,27.71,-15.72,102.19,0.0,-
1331,16.52,27.76,-15.72,102.4,0.0,-
1332,16.54,27.83,-15.72,102.62,0.0,-
1333,16.55,27.94,-15.72,102.93,0.0,-
1334,16.56,28.02,-15.72,103.2,0.0,-
1335,16.57,28.19,-15.72,103.64,0.0,-
1336,16.58,28.35,-15.72,104.03,0.0,-
1337,16.59,28.57,-15.72,104.51,0.0,-
1338,16.6,28.8,-15.72,105.06,0.0,-
1339,16.61,29.04,-15.72,105.7,0.0,-
1340,16.62,29.3,-15.72,106.24,0.0,-
1341,16.64,29.56,-15.72,106.84,0.0,-
1342,16.65,29.81,-15.72,107.41,0.0,-
1343,16.66,30.02,-15.72,107.95,0.0,-
1344,16.67,30.24,-15.72,108.39,0.0,-
1345,16.68,30.44,-15.72,108.88,0.0,-
1346,16.69,30.66,-15.72,109.43,0.0,-
1347,16.7,30.81,-15.72,109.75,0.0,-
1348,16.71,31.0,-15.72,110.31,0.0,-
1349,16.72,31.12,-15.72,110.54,0.0,-
1350,16.74,31.23,-15.72,110.82,0.0,-
1351,16.75,31.27,-15.72,110.9,0.0,-
1352,16.76,31.31,-15.72,110.96,0.0,-
1353,16.77,31.37,-15.72,111.07,0.0,-
1354,16.78,31.39,-15.72,111.08,0.0,-
1355,16.79,31.47,-15.72,111.29,0.0,-
1356,16.8,31.47,-15.72,111.24,0.0,-
1357,16.81,31.53,-15.72,111.31,0.0,-
1358,16.82,31.58,-15.72,111.44,0.0,-
1359,16.84,31.64,-15.72,111.58,0.0,-
1360,16.85,31.73,-15.72,111.76,0.0,-
1361,16.86,31.79,-15.72,111.88,0.0,-
1362,16.87,31.86,-15.72,111.98,0.0,-
1363,16.88,31.91,-15.72,111.96,0.0,-
1364,16.89,31.99,-15.72,112.05,0.0,-
1365,16.9,32.04,-15.72,111.97,0.0,-
1366,16.91,32.1,-15.72,111.91,0.0,-
1367,16.92,32.19,-15.72,111.96,0.0,-
1368,16.94,32.27,-15.72,111.95,0.0,-
1369,16.95,32.4,-15.72,112.14,0.0,-
1370,16.96,32.53,-15.72,112.38,0.0,-
1371,16.97,32.67,-15.72,112.56,0.0,-
1372,16.98,32.86,-15.72,112.97,0.0,-
1373,16.99,33.02,-15.72,113.23,0.0,-
1374,17.0,33.17,-15.72,113.53,0.0,-
1375,17.01,33.34,-15.72,113.89,0.0,-
1376,17.02,33.47,-15.72,114.11,0.0,-
1377,17.04,33.6,-15.72,114.38,0.0,-
1378,17.05,33.75,-15.72,114.68,0.0,-
1379,17.06,33.89,-15.72,115.04,0.0,-
1380,17.07,34.1,-15.72,115.59,0.0,-
1381,17.08,34.23,-15.72,115.97,0.0,-
1382,17.09,34.41,-15.72,116.48,0.0,-
1383,17.1,34.53,-15.72,116.87,0.0,-
1384,17.11,34.66,-15.72,117.37,0.0,-
1385,17.13,34.77,-15.72,117.76,0.0,-
1386,17.14,34.84,-15.72,117.97,0.0,-
1387,17.15,34.84,-15.72,118.06,0.0,-
1388,17.16,34.86,-15.72,118.17,0.0,-
1389,17.17,34.82,-15.72,118.19,0.0,-
1390,17.18,34.83,-15.72,118.28,0.0,-
1391,17.19,34.75,-15.72,118.16,0.0,-
1392,17.2,34.75,-15.72,118.27,0.0,-
1393,17.21,34.68,-15.72,118.15,0.0,-
1394,17.22,34.61,-15.72,118.02,0.0,-
1395,17.24,34.59,-15.72,117.98,0.0,-
1396,17.25,34.5,-15.72,117.78,0.0,-
1397,17.26,34.46,-15.72,117.66,0.0,-
1398,17.27,34.42,-15.72,117.58,0.0,-
1399,17.28,34.44,-15.72,117.59,0.0,-
1400,17.29,34.4,-15.72,117.47,0.0,-
1401,17.3,34.39,-15.72,117.39,0.0,-
1402,17.31,34.33,-15.72,117.23,0.0,-
1403,17.32,34.27,-15.72,116.96,0.0,-
1404,17.34,34.24,-15.72,116.79,0.0,-
1405,17.35,34.19,-15.72,116.53,0.0,-
1406,17.36,34.17,-15.72,116.38,0.0,-
1407,17.37,34.09,-15.72,116.03,0.0,-
1408,17.38,33.97,-15.72,115.62,0.0,-
1409,17.39,33.93,-15.72,115.32,0.0,-
1410,17.4,33.83,-15.72,114.87,0.0,-
1411,17.41,33.74,-15.72,114.49,0.0,-
1412,17.42,33.7,-15.72,114.24,0.0,-
1413,17.44,33.64,-15.72,113.93,0.0,-
1414,17.45,33.58,-15.72,113.68,0.0,-
1415,17.46,33.48,-15.72,113.24,0.0,-
1416,17.47,33.41,-15.72,112.94,0.0,-
1417,17.48,33.33,-15.72,112.55,0.0,-
1418,17.49,33.19,-15.72,112.01,0.0,-
1419,17.5,33.06,-15.72,111.47,0.0,-
1420,17.51,32.93,-15.72,111.07,0.0,-
1421,17.52,32.82,-15.72,110.66,0.0,-
1422,17.54,32.7,-15.72,110.26,0.0,-
1423,17.55,32.6,-15.72,109.94,0.0,-
1424,17.56,32.55,-15.72,109.79,0.0,-
1425,17.57,32.5,-15.72,109.67,0.0,-
1426,17.58,32.42,-15.72,109.47,0.0,-
1427,17.59,32.37,-15.72,109.4,0.0,-
1428,17.6,32.34,-15.72,109.37,0.0,-
1429,17.61,32.24,-15.72,109.15,0.0,-
1430,17.62,32.2,-15.72,109.02,0.0,-
1431,17.64,32.12,-15.72,108.85,0.0,-
1432,17.65,32.12,-15.72,108.9,0.0,-
1433,17.66,32.11,-15.72,108.91,0.0,-
1434,17.67,32.11,-15.72,108.97,0.0,-
1435,17.68,32.15,-15.72,109.07,0.0,-
1436,17.69,32.18,-15.72,109.09,0.0,-
1437,17.7,32.18,-15.72,109.08,0.0,-
1438,17.71,32.23,-15.72,109.17,0.0,-
1439,17.72,32.23,-15.72,109.03,0.0,-
1440,17.73,32.25,-15.72,108.99,0.0,-
1441,17.75,32.3,-15.72,109.0,0.0,-
1442,17.76,32.37,-15.72,109.05,0.0,-
1443,17.77,32.45,-15.72,109.11,0.0,-
1444,17.78,32.57,-15.72,109.28,0.0,-
1445,17.79,32.68,-15.72,109.42,0.0,-
1446,17.8,32.8,-15.72,109.58,0.0,-
1447,17.81,32.95,-15.72,109.77,0.0,-
1448,17.82,33.09,-15.72,109.91,0.0,-
1449,17.83,33.23,-15.72,110.1,0.0,-
1450,17.85,33.38,-15.72,110.27,0.0,-
1451,17.86,33.52,-15.72,110.41,0.0,-
1452,17.87,33.65,-15.72,110.5,0.0,-
1453,17.88,33.77,-15.72,110.62,0.0,-
1454,17.89,33.92,-15.72,110.79,0.0,-
1455,17.9,34.03,-15.72,110.85,0.0,-
1456,17.91,34.16,-15.72,110.95,0.0,-
1457,17.92,34.26,-15.72,110.97,0.0,-
1458,17.93,34.31,-15.72,110.87,0.0,-
1459,17.95,34.35,-15.72,110.74,0.0,-
1460,17.96,34.4,-15.72,110.6,0.0,-
1461,17.97,34.34,-15.72,110.1,0.0,-
1462,17.98,34.25,-15.72,109.58,0.0,-
1463,17.99,34.18,-15.72,109.09,0.0,-
1464,18.0,34.1,-15.72,108.58,0.0,-
1465,18.01,34.06,-15.72,108.21,0.0,-
1466,18.02,34.04,-15.72,107.87,0.0,-
1467,18.03,34.01,-15.72,107.54,0.0,-
1468,18.05,33.99,-15.72,107.28,0.0,-
1469,18.06,33.95,-15.72,106.95,0.0,-
1470,18.07,33.9,-15.72,106.63,0.0,-
1471,18.08,33.81,-15.72,106.22,0.0,-
1472,18.09,33.69,-15.72,105.71,0.0,-
1473,18.1,33.54,-15.72,105.14,0.0,-
1474,18.11,33.36,-15.72,104.53,0.0,-
1475,18.12,33.15,-15.72,103.89,0.0,-
1476,18.13,32.86,-15.72,103.05,0.0,-
1477,18.15,32.62,-15.72,102.36,0.0,-
1478,18.16,32.32,-15.72,101.56,0.0,-
1479,18.17,32.03,-15.72,100.85,0.0,-
1480,18.18,31.75,-15.72,100.21,0.0,-
1481,18.19,31.44,-15.72,99.51,0.0,-
1482,18.2,31.19,-15.72,99.02,0.0,-
1483,18.21,30.94,-15.72,98.59,0.0,-
1484,18.22,30.7,-15.72,98.19,0.0,-
1485,18.24,30.51,-15.72,97.91,0.0,-
1486,18.25,30.32,-15.72,97.66,0.0,-
1487,18.26,30.16,-15.72,97.49,0.0,-
1488,18.27,29.97,-15.72,97.28,0.0,-
1489,18.28,29.81,-15.72,97.2,0.0,-
1490,18.29,29.71,-15.72,97.27,0.0,-
1491,18.3,29.57,-15.72,97.2,0.0,-
1492,18.31,29.42,-15.72,97.04,0.0,-
1493,18.32,29.29,-15.72,96.9,0.0,-
1494,18.33,29.14,-15.72,96.76,0.0,-
1495,18.35,29.04,-15.72,96.73,0.0,-
1496,18.36,28.92,-15.72,96.62,0.0,-
1497,18.37,28.82,-15.72,96.6,0.0,-
1498,18.38,28.74,-15.72,96.57,0.0,-
1499,18.39,28.65,-15.72,96.5,0.0,-
1500,18.4,28.56,-15.72,96.4,0.0,-
1501,18.41,28.43,-15.72,96.17,0.0,-
1502,18.42,28.31,-15.72,95.95,0.0,-
1503,18.43,28.19,-15.72,95.76,0.0,-
1504,18.45,28.04,-15.72,95.42,0.0,-
1505,18.46,27.92,-15.72,95.17,0.0,-
1506,18.47,27.8,-15.72,94.88,0.0,-
1507,18.48,27.65,-15.72,94.51,0.0,-
1508,18.49,27.54,-15.72,94.3,0.0,-
1509,18.5,27.43,-15.72,94.02,0.0,-
1510,18.51,27.34,-15.72,93.8,0.0,-
1511,18.52,27.28,-15.72,93.56,0.0,-
1512,18.53,27.25,-15.72,93.44,0.0,-
1513,18.55,27.22,-15.72,93.29,0.0,-
1514,18.56,27.26,-15.72,93.27,0.0,-
1515,18.57,27.27,-15.72,93.17,0.0,-
1516,18.58,27.32,-15.72,93.21,0.0,-
1517,18.59,27.38,-15.72,93.31,0.0,-
1518,18.6,27.51,-15.72,93.57,0.0,-
1519,18.61,27.63,-15.72,93.85,0.0,-
1520,18.62,27.78,-15.72,94.29,0.0,-
1521,18.63,27.95,-15.72,94.73,0.0,-
1522,18.65,28.11,-15.72,95.21,0.0,-
1523,18.66,28.28,-15.72,95.67,0.0,-
1524,18.67,28.46,-15.72,96.16,0.0,-
1525,18.68,28.63,-15.72,96.57,0.0,-
1526,18.69,28.82,-15.72,97.08,0.0,-
1527,18.7,28.99,-15.72,97.44,0.0,-
1528,18.71,29.18,-15.72,97.88,0.0,-
1529,18.72,29.36,-15.72,98.27,0.0,-
1530,18.73,29.55,-15.72,98.65,0.0,-
1531,18.75,29.75,-15.72,98.98,0.0,-
1532,18.76,29.95,-15.72,99.36,0.0,-
1533,18.77,30.12,-15.72,99.6,0.0,-
1534,18.78,30.3,-15.72,99.87,0.0,-
1535,18.79,30.46,-15.72,100.06,0.0,-
1536,18.8,30.61,-15.72,100.24,0.0,-
1537,18.81,30.76,-15.72,100.38,0.0,-
1538,18.82,30.85,-15.72,100.38,0.0,-
1539,18.83,30.94,-15.72,100.46,0.0,-
1540,18.85,31.06,-15.72,100.59,0.0,-
1541,18.86,31.16,-15.72,100.7,0.0,-
1542,18.87,31.18,-15.72,100.65,0.0,-
1543,18.88,31.24,-15.72,100.64,0.0,-
1544,18.89,31.27,-15.72,100.58,0.0,-
1545,18.9,31.28,-15.72,100.43,0.0,-
1546,18.91,31.31,-15.72,100.34,0.0,-
1547,18.92,31.35,-15.72,100.27,0.0,-
1548,18.93,31.39,-15.72,100.25,0.0,-
1549,18.95,31.45,-15.72,100.34,0.0,-
1550,18.96,31.54,-15.72,100.44,0.0,-
1551,18.97,31.58,-15.72,100.43,0.0,-
1552,18.98,31.65,-15.72,100.48,0.0,-
1553,18.99,31.67,-15.72,100.45,0.0,-
1554,19.0,31.7,-15.72,100.36,0.0,-
1555,19.01,31.76,-15.72,100.39,0.0,-
1556,19.02,31.8,-15.72,100.4,0.0,-
1557,19.03,31.88,-15.72,100.55,0.0,-
1558,19.05,31.93,-15.72,100.63,0.0,-
1559,19.06,32.0,-15.72,100.8,0.0,-
1560,19.07,32.12,-15.72,101.17,0.0,-
1561,19.08,32.2,-15.72,101.38,0.0,-
1562,19.09,32.24,-15.72,101.58,0.0,-
1563,19.1,32.32,-15.72,101.85,0.0,-
1564,19.11,32.41,-15.72,102.22,0.0,-
1565,19.12,32.49,-15.72,102.53,0.0,-
1566,19.13,32.57,-15.72,102.86,0.0,-
1567,19.15,32.63,-15.72,103.19,0.0,-
1568,19.16,32.69,-15.72,103.55,0.0,-
1569,19.17,32.76,-15.72,103.9,0.0,-
1570,19.18,32.81,-15.72,104.2,0.0,-
1571,19.19,32.87,-15.72,104.54,0.0,-
1572,19.2,32.92,-15.72,104.85,0.0,-
1573,19.21,32.93,-15.72,105.05,0.0,-
1574,19.22,32.92,-15.72,105.22,0.0,-
1575,19.23,32.89,-15.72,105.29,0.0,-
1576,19.25,32.85,-15.72,105.34,0.0,-
1577,19.26,32.78,-15.72,105.26,0.0,-
1578,19.27,32.73,-15.72,105.18,0.0,-
1579,19.28,32.63,-15.72,105.0,0.0,-
1580,19.29,32.57,-15.72,104.92,0.0,-
1581,19.3,32.46,-15.72,104.71,0.0,-
1582,19.31,32.42,-15.72,104.67,0.0,-
1583,19.32,32.36,-15.72,104.54,0.0,-
1584,19.33,32.33,-15.72,104.53,0.0,-
1585,19.35,32.31,-15.72,104.57,0.0,-
1586,19.36,32.31,-15.72,104.61,0.0,-
1587,19.37,32.32,-15.72,104.7,0.0,-
1588,19.38,32.36,-15.72,104.89,0.0,-
1589,19.39,32.38,-15.72,105.05,0.0,-
1590,19.4,32.38,-15.72,105.19,0.0,-
1591,19.41,32.4,-15.72,105.4,0.0,-
1592,19.42,32.42,-15.72,105.61,0.0,-
1593,19.43,32.45,-15.72,105.88,0.0,-
1594,19.45,32.43,-15.72,106.11,0.0,-
1595,19.46,32.44,-15.72,106.43,0.0,-
1596,19.47,32.45,-15.72,106.7,0.0,-
1597,19.48,32.42,-15.72,106.92,0.0,-
1598,19.49,32.39,-15.72,107.09,0.0,-
1599,19.5,32.31,-15.72,107.2,0.0,-
1600,19.51,32.25,-15.72,107.4,0.0,-
1601,19.52,32.18,-15.72,107.56,0.0,-
1602,19.53,32.1,-15.72,107.64,0.0,-
1603,19.54,32.02,-15.72,107.74,0.0,-
1604,19.56,31.91,-15.72,107.8,0.0,-
1605,19.57,31.79,-15.72,107.78,0.0,-
1606,19.58,31.66,-15.72,107.68,0.0,-
1607,19.59,31.48,-15.72,107.46,0.0,-
1608,19.6,31.28,-15.72,107.23,0.0,-
1609,19.61,31.08,-15.72,106.94,0.0,-
1610,19.62,30.84,-15.72,106.54,0.0,-
1611,19.63,30.62,-15.72,106.21,0.0,-
1612,19.64,30.34,-15.72,105.71,0.0,-
1613,19.66,30.09,-15.72,105.3,0.0,-
1614,19.67,29.83,-15.72,104.77,0.0,-
1615,19.68,29.56,-15.72,104.22,0.0,-
1616,19.69,29.3,-15.72,103.8,0.0,-
1617,19.7,29.07,-15.72,103.36,0.0,-
1618,19.71,28.85,-15.72,103.01,0.0,-
1619,19.72,28.63,-15.72,102.59,0.0,-
1620,19.73,28.41,-15.72,102.24,0.0,-
1621,19.74,28.25,-15.72,102.0,0.0,-
1622,19.76,28.09,-15.72,101.78,0.0,-
1623,19.77,27.98,-15.72,101.67,0.0,-
1624,19.78,27.87,-15.72,101.59,0.0,-
1625,19.79,27.75,-15.72,101.46,0.0,-
1626,19.8,27.65,-15.72,101.35,0.0,-
1627,19.81,27.57,-15.72,101.34,0.0,-
1628,19.82,27.53,-15.72,101.34,0.0,-
1629,19.83,27.49,-15.72,101.38,0.0,-
1630,19.84,27.39,-15.72,101.18,0.0,-
1631,19.86,27.38,-15.72,101.19,0.0,-
1632,19.87,27.31,-15.72,101.06,0.0,-
1633,19.88,27.29,-15.72,100.97,0.0,-
1634,19.89,27.25,-15.72,100.84,0.0,-
1635,19.9,27.27,-15.72,100.79,0.0,-
1636,19.91,27.3,-15.72,100.73,0.0,-
1637,19.92,27.3,-15.72,100.49,0.0,-
1638,19.93,27.3,-15.72,100.29,0.0,-
1639,19.94,27.29,-15.72,100.0,0.0,-
1640,19.96,27.27,-15.72,99.6,0.0,-
1641,19.97,27.29,-15.72,99.31,0.0,-
1642,19.98,27.3,-15.72,99.02,0.0,-
1643,19.99,27.34,-15.72,98.83,0.0,-
1644,20.0,27.4,-15.72,98.68,0.0,-
1645,20.01,27.48,-15.72,98.63,0.0,-
1646,20.02,27.56,-15.72,98.54,0.0,-
1647,20.03,27.63,-15.72,98.44,0.0,-
1648,20.82,873.65,51.99,474.26,5.39,-
1649,20.86,873.65,40.3,482.91,5.22,-
1650,20.87,873.65,105.01,453.28,5.28,-
1651,20.88,873.65,130.48,423.43,5.27,-
1652,20.89,873.65,123.0,412.32,5.37,-
1653,20.9,873.65,104.6,432.55,5.37,-
1654,20.91,873.65,91.13,393.24,5.5,-
1655,20.92,873.65,101.2,433.32,5.1,-
1656,20.93,873.65,93.71,456.11,5.12,-
1657,20.94,873.65,116.33,394.37,5.24,-
1658,20.96,873.65,127.12,428.08,5.39,-
